gtdb_id	cdhA	cdhB	cdhC	mcrA	mcrB	mcrC	mcrD	mcrG	mtrA	mtrB	mtrC	mtrD	mtrE	mtrF	mtrG	mtrH
RS_GCF_002836735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002836745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002836775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002836945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002836975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002837055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002837145.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002837185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002837275.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002838065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002838165.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002838765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002838835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002843175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002843235.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002843305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002843315.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002843355.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002843385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002843425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002843585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002843605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002844195.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002844235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002844275.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002844335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002844375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002844395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002844555.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002844595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002845745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002846205.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002846275.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002846335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002846355.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002846365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002846395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002846495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002846555.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002846575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002847015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002847285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002847305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002847345.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002847445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002847505.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002848265.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002848345.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002849595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002849605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002849615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002849655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002849695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002849715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002849735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002849855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002850255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002850435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002850605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002850745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002855515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002855535.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002855555.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002855575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002855595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002858675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002858715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002858745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002858765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002858805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002858865.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002858925.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002858935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002860125.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002860165.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002860205.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002860255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002860285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002860325.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002860365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002860905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002863565.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002863585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002863865.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002864045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002864685.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002865585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002865605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002865985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002866025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002866065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002866825.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002866925.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002868715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002868735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002869745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002869765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002869965.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002870125.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002870965.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002871005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002871795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002872075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002872335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002872415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002872475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002873135.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002873335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002873395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002873455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002873615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002874535.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002874775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002874965.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002875705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002875945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002877365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002878455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002878475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002878485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002879535.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002879615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002879645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002879855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002879865.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002879885.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002884445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002885955.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002885975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002886045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002886185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002887595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002887735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002887815.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002890795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002890895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002890915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002891295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002891535.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002892795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002892835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002893095.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002893625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002893765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002894645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002894665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002895005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002895435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002895485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002895525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002895565.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002895605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002895925.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002895945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002896715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002896855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002896875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002896965.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002897035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002897295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002897375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002898515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002899455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002899675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002899825.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002899895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002899945.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002900095.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002900365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002900965.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002900975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002901265.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002901445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002902905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002902925.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002902945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002902965.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002902985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002903145.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002903165.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002904165.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002904295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002904335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002906155.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002906165.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002906255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002906575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002906655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002906855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002909235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002909255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002909375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002909445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002909485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002910905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002910915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002911015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002911665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002911695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002912895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002913225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002913745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002913945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002914005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002914195.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002914525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002914585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002915175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002915575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002915595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002916655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002916935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002917095.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002917105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002917885.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002917925.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002918555.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002918705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002920175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002920535.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002920575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002920615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002920635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002920895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002920915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002921135.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002921145.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002923755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002924365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002924445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002924625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002925845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002925905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002926165.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002927045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002927635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002928115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929355.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929505.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929535.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929555.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929825.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002929845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002930105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002930645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002931055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002931075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002931175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002931235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002931555.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002932875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002933275.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002933295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002933395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002933465.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002933815.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002933855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002933875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RS_GCF_002934005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934265.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934325.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002934685.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002936955.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002936985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002937075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002937115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002938425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002938435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002939185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002939305.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_002939385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002939475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002939705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002939785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002939865.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002939885.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002939945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002939985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002940015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002940065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002940085.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002940205.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002940665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002940685.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002941025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002943105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002943415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002943425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002943465.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002943525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002943565.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002943715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_002943755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
